device_id,gender,age,group
-6188087276477269826,M,37,M32-38
969634985145229996,F,43,F43+
5315087569812952392,M,42,M39+
-8312653749894115662,M,32,M32-38
4839186866522843193,M,43,M39+
2369214026794000114,F,31,F29-32
3265635534706751318,M,26,M23-26
3056837760060525753,F,45,F43+
7027393115319496113,F,21,F23-
3277707324654295747,M,35,M32-38
-5102869145329714065,M,35,M32-38
-1279278199035591056,M,35,M32-38
5153143037262905747,M,18,M22-
3349365100383043437,F,27,F27-28
7616788788563099590,M,33,M32-38
-5995409554511729051,M,21,M22-
5718497929297930990,M,20,M22-
-5185468227799369165,F,25,F24-26
7361371936748384950,M,22,M22-
5026208028908571762,F,21,F23-
434514435033462221,F,21,F23-
-1343045362999837105,F,21,F23-
5946920255290314927,F,21,F23-
-4268357538147291315,M,25,M23-26
-1714716231528956555,M,21,M22-
-6597812143804789761,M,32,M32-38
-1594658977998483888,M,32,M32-38
-6425092696734609809,M,40,M39+
6797091246707502382,F,33,F33-42
-7925426970392072746,M,63,M39+
-6058668355108101630,M,63,M39+
-5236080521415151733,M,64,M39+
3106535152772576555,F,55,F43+
-1428357125341148407,F,56,F43+
3358195060853791521,M,52,M39+
-825034820967830601,F,26,F24-26
2242710450034506620,M,35,M32-38
-2141475408019345138,M,72,M39+
-8076044146717978922,M,72,M39+
9157442527489082700,M,72,M39+
-1193622961846348821,M,72,M39+
-5468484240673252645,M,72,M39+
6478171311278765372,M,21,M22-
2723470358008254968,M,23,M23-26
4387116192836207200,M,29,M29-31
-6064885433564133649,M,29,M29-31
-8761688468552928795,M,31,M29-31
3145238893056878979,M,32,M32-38
1531010706098814127,M,44,M39+
8140337709528596772,M,25,M23-26
354970865403991517,M,27,M27-28
5655726923945744252,M,29,M29-31
3984663808908470905,M,23,M23-26
-6085072876539745198,M,22,M22-
2407583732918045380,M,30,M29-31
-6047622719688365964,F,68,F43+
3491704770590493810,M,20,M22-
5180108495185976266,M,23,M23-26
1356425410656499465,F,30,F29-32
-2058385977734641672,F,33,F33-42
8558516854338378431,F,39,F33-42
4763145784338359717,F,26,F24-26
-1921526151703993282,F,31,F29-32
-8074833837966650529,F,29,F29-32
-3408948300421984480,F,29,F29-32
-424151334765751643,M,33,M32-38
-5538255784762797030,M,33,M32-38
-7482519231772320373,M,19,M22-
-1273243251013455223,M,26,M23-26
638995909210571346,M,38,M32-38
-8189152762681485111,F,33,F33-42
3540096579306243805,M,27,M27-28
2114659220808360339,M,26,M23-26
4975770075842412927,M,51,M39+
-1831181510204131511,M,26,M23-26
-3788667589829948743,M,28,M27-28
1122117620448273239,M,28,M27-28
-9143040577414171994,M,28,M27-28
-3413925597314927381,M,31,M29-31
4878577519712146640,M,24,M23-26
-4651820730125089116,M,41,M39+
7524115376530150612,M,41,M39+
-7663359058892533138,M,38,M32-38
6432728815307672650,F,41,F33-42
-271569957203836453,M,24,M23-26
4948690907609365422,M,27,M27-28
-8300420438607994875,F,27,F27-28
-5615710754997933071,M,39,M39+
-7586174947739494998,M,65,M39+
-7031022481615986059,M,27,M27-28
-690831407364238269,M,44,M39+
8611513471254200396,F,35,F33-42
-5405535817295226930,M,34,M32-38
7623247957143589457,F,45,F43+
-400898163647156704,M,22,M22-
-5889723872543785968,F,35,F33-42
-5887305304238019467,M,30,M29-31
-5571218813853549316,F,24,F24-26
9108648970007210726,M,21,M22-
-8690732679981452436,M,29,M29-31
-1374850204760126594,M,29,M29-31
-1153642880398425910,F,30,F29-32
-240435046716560576,F,30,F29-32
6988851160197131665,M,30,M29-31
-9058607077290444577,F,36,F33-42
1669213766052332859,F,39,F33-42
-459950112054640541,M,27,M27-28
-217619740860068961,M,20,M22-
-6416612247487307356,M,29,M29-31
3781962544494945947,M,36,M32-38
-3127177560605249542,M,36,M32-38
6971411611057233636,M,22,M22-
-5021574327377282379,F,40,F33-42
-2755292674249635693,F,30,F29-32
-2566192621448971702,F,29,F29-32
346250509263397452,M,28,M27-28
-8959264340886372266,M,17,M22-
6996718850510618971,F,32,F29-32
-1416849477504037355,M,47,M39+
-6080825151274255362,M,23,M23-26
6159128220108520316,M,23,M23-26
3253554610841074640,M,39,M39+
-8470783535844095886,M,39,M39+
3133574199362623869,M,57,M39+
-1513841827858215979,F,35,F33-42
5771464251577742862,M,40,M39+
-8326902776663696293,F,35,F33-42
-5859721950506059355,F,35,F33-42
-7331277249213788097,F,26,F24-26
1028940434586934233,F,29,F29-32
4885632880589567013,M,25,M23-26
5222949217793764917,M,30,M29-31
7305227372210330406,M,30,M29-31
853777576867130147,M,30,M29-31
-2473948708647244299,M,30,M29-31
-4456001974649885446,M,32,M32-38
-7067003224971926406,F,30,F29-32
-8847352756160758694,F,30,F29-32
-312404522176996935,F,68,F43+
-3353110582720591046,M,23,M23-26
1935545023482628800,F,46,F43+
-3550482197639236677,F,28,F27-28
-1732082828493389989,F,57,F43+
-5758542784470328236,F,29,F29-32
-3843588625675275781,M,43,M39+
-8402034050020334556,M,47,M39+
5927203855814704877,M,47,M39+
-5911450825360176269,M,47,M39+
8442103320317750364,F,26,F24-26
-6459067266376518242,M,31,M29-31
-26174771310609248,M,24,M23-26
-1990650878682116534,F,45,F43+
7329203231140853511,F,59,F43+
3269321762385806538,F,59,F43+
6240121276440455536,M,19,M22-
-8300291707751365895,F,35,F33-42
7989495016264799756,M,53,M39+
3479495444996694529,M,53,M39+
8975147609502117697,M,53,M39+
-5368379804773606091,M,53,M39+
7414036505620283493,M,34,M32-38
-5200733685766401511,M,34,M32-38
1555771433948198173,M,34,M32-38
5732440442558406493,M,34,M32-38
5228434758870873016,F,22,F23-
4985461125268607845,F,42,F33-42
1324929915804390604,M,25,M23-26
-3056092764612693745,M,19,M22-
-1025089702592206381,M,30,M29-31
-6205676146629545413,M,44,M39+
-441259118613670045,F,39,F33-42
-5039658749766824649,M,42,M39+
8274492616892026014,M,34,M32-38
8662192605116797043,M,34,M32-38
3381144834411501224,M,25,M23-26
6015248405041449075,F,24,F24-26
7534482029566660936,M,33,M32-38
-860599146250191498,M,37,M32-38
-4050972029321585116,M,39,M39+
3455314198930653868,M,28,M27-28
-8686931860233605908,F,34,F33-42
9110248708243424694,F,34,F33-42
6695867864724891820,F,36,F33-42
2626565004669226641,F,35,F33-42
-3256214651846828219,F,30,F29-32
3954079995754353527,F,30,F29-32
-5031490895016510186,F,30,F29-32
-1524601855196861398,F,30,F29-32
2205808461911891110,F,51,F43+
7672525733430548693,M,26,M23-26
-525966637729686372,F,29,F29-32
-659445871379918944,M,48,M39+
518030031848909996,M,34,M32-38
1154790252371617209,F,26,F24-26
-2389006929287871411,F,30,F29-32
-4115833010901291948,M,27,M27-28
-503735165038816287,M,27,M27-28
3663248910311183977,F,21,F23-
2326473292537126475,M,41,M39+
2682070101883788419,F,26,F24-26
6956593553639902911,F,26,F24-26
6171733141545329032,M,25,M23-26
9193589253733242651,M,19,M22-
5315659969160217960,M,22,M22-
-6783452221088446712,F,31,F29-32
6593756023132931699,F,27,F27-28
3244476020243429175,M,33,M32-38
-2842503510533735411,M,33,M32-38
7681575107998518387,M,33,M32-38
2429220168849900031,F,39,F33-42
-7732345771581499612,F,27,F27-28
-3374913498840351139,F,33,F33-42
8296518229499546881,F,35,F33-42
-9025893097067971431,F,35,F33-42
8943080801131540395,M,21,M22-
-4031236506392753635,M,41,M39+
7980232513105536120,M,24,M23-26
-6159765396158222083,M,19,M22-
6315552337537341258,M,31,M29-31
1594452494539451086,M,20,M22-
-4338918737722119673,M,27,M27-28
-4519218724525118027,M,24,M23-26
2534637512547264255,F,36,F33-42
3572501136247819551,M,29,M29-31
-4042345176328021381,M,32,M32-38
8563822630752366129,F,36,F33-42
-8560539777648221380,M,23,M23-26
1745836102940944713,M,24,M23-26
324744786250046839,M,48,M39+
2733275475950626960,M,41,M39+
1304548050486526702,M,24,M23-26
-7990529955200208881,M,24,M23-26
-951872135378083199,F,29,F29-32
2032093734287213311,F,26,F24-26
-1754086027093782792,F,38,F33-42
-4500724277480111178,M,24,M23-26
3029467163304217382,M,48,M39+
1286356032526095196,M,27,M27-28
-5968076613975365389,F,66,F43+
-2240058607355333451,F,42,F33-42
-6033119694615060836,F,42,F33-42
-6118718796556169778,F,42,F33-42
3836981922725941190,M,22,M22-
-7148125705015003924,M,35,M32-38
4336215668769177444,M,35,M32-38
-679589568116586287,F,25,F24-26
-819685350843656935,M,27,M27-28
-8748137292049786640,M,27,M27-28
-4671380017477093802,F,31,F29-32
-6277306293732085196,M,32,M32-38
-1522810554507468605,M,25,M23-26
5300750428498318188,F,19,F23-
2296029625495662988,F,60,F43+
3706005654419113933,M,51,M39+
-4710775722217668270,M,29,M29-31
-3303294371089934671,F,28,F27-28
-811942580186262090,M,43,M39+
-6109921486904100540,M,34,M32-38
7153698030340327756,F,36,F33-42
2171020443986829929,F,36,F33-42
-7817664475058729011,M,29,M29-31
921925958516487161,M,32,M32-38
4129460574740060523,M,35,M32-38
-9158402583451458911,M,23,M23-26
-9039716766527236143,F,47,F43+
-8957130211871661109,M,30,M29-31
6011578606056342158,F,47,F43+
5085339057508981265,M,35,M32-38
1664538409437466152,M,46,M39+
4427245165156697137,F,44,F43+
-1492328062637585490,M,45,M39+
-4623653386713244688,M,37,M32-38
-325459242545662994,M,47,M39+
-2912318004106614068,M,47,M39+
-5140746189592726766,F,51,F43+
7281934296542713719,M,37,M32-38
3099168546198768813,M,37,M32-38
6073320617418080821,M,44,M39+
3271742469749428687,F,35,F33-42
2416254521512255392,F,46,F43+
8302817964517063056,M,29,M29-31
2982415897228939754,M,32,M32-38
-361010445026993909,M,30,M29-31
2939380108990901571,M,38,M32-38
-5259408283157258388,F,29,F29-32
6240392891350216967,M,28,M27-28
-6621780904278869986,M,23,M23-26
5808246743806890454,M,26,M23-26
-2903778296128614698,M,29,M29-31
-4181409079159948567,M,26,M23-26
1555458195478697702,F,26,F24-26
8230140327302892625,M,29,M29-31
3197354024705055920,F,23,F23-
9210091097295258426,M,40,M39+
-6947155205669614662,M,33,M32-38
-5004075107340415356,M,34,M32-38
8547917540834174355,F,26,F24-26
7680601080815390037,F,26,F24-26
-6390728369289352668,M,51,M39+
-5846316483372325421,M,64,M39+
8370101481848057043,M,43,M39+
1545842795519010824,M,40,M39+
-5101039140046186412,M,28,M27-28
3918597395967236665,M,38,M32-38
-8509712540964472045,M,28,M27-28
-6252025699069243172,M,28,M27-28
203507721418630235,M,25,M23-26
6844740795666077197,F,50,F43+
9136083373076665860,M,25,M23-26
1859351402465229709,M,30,M29-31
-4306352293723243880,M,25,M23-26
6481629912955578513,M,25,M23-26
-4949649829297658583,F,30,F29-32
-5341031809348191639,M,32,M32-38
-5546470615168545445,M,47,M39+
7935734414332303688,M,29,M29-31
706722308986212770,M,29,M29-31
-9120858389141409811,M,18,M22-
-415996611436904407,M,40,M39+
-7738507057694704730,F,28,F27-28
-3059659528384974489,F,18,F23-
6568950800642662174,M,19,M22-
7168768341937988145,M,48,M39+
-4891174602919759254,F,40,F33-42
-5749451901646431095,F,40,F33-42
8467175037195809008,M,22,M22-
2039606503655675319,M,37,M32-38
-4198585308778054407,F,28,F27-28
2974365878039112600,M,26,M23-26
8910829936888111732,M,53,M39+
934220045815081605,M,37,M32-38
1414182133860879412,F,50,F43+
-5803531821244700896,F,50,F43+
1948767057521470358,M,57,M39+
4657697113512107583,M,38,M32-38
8272162215118098931,M,43,M39+
-4618160502671930008,F,36,F33-42
-2909172963967480205,F,31,F29-32
4078942903873219923,M,17,M22-
-5137141868566162590,M,46,M39+
8439915880919306607,M,30,M29-31
-2399327592534176376,M,30,M29-31
-1395693293214337187,M,21,M22-
8238514124134349721,M,21,M22-
5305820066990240772,M,51,M39+
1628360046419655473,M,17,M22-
8530573376688466520,F,29,F29-32
4458283228339185645,M,24,M23-26
3747677564193030759,M,19,M22-
-5295957315704959872,F,33,F33-42
-4723092014063544041,F,25,F24-26
5214361023207761272,F,25,F24-26
7595914372984889709,F,25,F24-26
-1810055387642690879,F,20,F23-
8679778960924350774,F,43,F43+
-133973457107035444,F,45,F43+
4255668799612334569,F,38,F33-42
-4235662221504773445,M,41,M39+
4256015925901778435,M,33,M32-38
-5053479597684897392,M,21,M22-
-3503054081036561367,M,48,M39+
-5403445646019900817,F,38,F33-42
7088119471278742707,F,38,F33-42
-106991575407047583,F,36,F33-42
-7005406948726895791,M,45,M39+
6056545516086941943,M,29,M29-31
3854282863862911500,F,30,F29-32
3575805582212067318,M,29,M29-31
-4255934978668536589,M,40,M39+
498945111419376784,M,40,M39+
-3629206772488029374,M,28,M27-28
-1804676124509594422,F,30,F29-32
-8275239824093736814,M,27,M27-28
7505151033078206309,M,23,M23-26
-2311937129886437013,F,29,F29-32
-140779821606701512,M,22,M22-
3431033432837000912,M,26,M23-26
4808428030056092444,M,25,M23-26
6267364035813202842,M,27,M27-28
-8396524722207446890,F,31,F29-32
-7277060052502882601,F,40,F33-42
-2181809512258715290,M,28,M27-28
7435003286985776238,M,28,M27-28
-8530464984269459958,M,46,M39+
277743602017049158,M,46,M39+
5684972364049755211,M,46,M39+
-5045689196581631686,M,44,M39+
1432744505911944114,F,21,F23-
-475880739146241062,M,30,M29-31
-567217566896647598,M,27,M27-28
1518260687366450943,M,27,M27-28
5732380530707505992,M,33,M32-38
-7440761392241930483,F,26,F24-26
6486281884480325853,M,31,M29-31
-4903722927121566023,M,31,M29-31
2948794992365837674,M,31,M29-31
4649722754984533790,F,28,F27-28
3376823846064148595,F,37,F33-42
8351494009522600635,M,28,M27-28
-4965672707132993200,M,29,M29-31
-4365898177786982063,M,31,M29-31
8958321693454747774,F,19,F23-
1348503038781887028,F,38,F33-42
-3510830639455912491,F,33,F33-42
-5385095884474144307,F,22,F23-
2616718570842606905,M,37,M32-38
-7791248244602062222,M,33,M32-38
4482933058940911151,M,34,M32-38
-4991491943310213068,M,31,M29-31
-1745297836235919578,M,27,M27-28
-7574643663393638858,F,40,F33-42
-9003480133843186955,M,23,M23-26
4829043476172013695,F,53,F43+
6834427302190777651,M,22,M22-
9054868809751568645,M,51,M39+
-3924435210827771296,M,42,M39+
-6868504366482437377,M,42,M39+
6160857978995571536,F,31,F29-32
5788581031493880558,F,24,F24-26
2228812553252990519,F,24,F24-26
-7401961610501670541,F,24,F24-26
-1622394713736872742,M,29,M29-31
-8796002856995792508,F,34,F33-42
-3339486290854667965,M,27,M27-28
4737320490244896056,M,30,M29-31
-1567782306905847377,M,28,M27-28
-3367600474836052563,M,42,M39+
-488590935748319271,M,40,M39+
-606592948831538973,M,40,M39+
2136962451075491612,M,45,M39+
8906380173486098114,M,41,M39+
-6550235263773354456,M,44,M39+
-7591511241211994146,M,44,M39+
-4612751957118843932,M,39,M39+
-7484044597913247235,M,32,M32-38
390092728559664993,F,23,F23-
-5497669611490918320,M,31,M29-31
5472615963365476428,M,31,M29-31
-1607350243400221779,M,44,M39+
6532474535753455866,F,25,F24-26
1751307709481887801,M,38,M32-38
5518936526162327543,M,23,M23-26
1839242066138527758,M,46,M39+
6600240260983180434,F,44,F43+
2272220259297368718,M,29,M29-31
-4553666614995940076,F,24,F24-26
-5458696894497042028,M,27,M27-28
4975362770131998490,M,50,M39+
9119059662542206106,M,33,M32-38
405062854660929802,M,51,M39+
8892202867841929624,F,23,F23-
323825044499046683,F,23,F23-
4028960189736967673,M,29,M29-31
-37112254989791837,M,24,M23-26
192685682720371772,M,20,M22-
-3458451883292730142,M,20,M22-
-6941898140222522550,F,25,F24-26
-8384687362876977684,F,25,F24-26
7216114529618634727,M,25,M23-26
-7968290042219295860,M,32,M32-38
-2775073794855972947,M,32,M32-38
-8986890143942536137,F,35,F33-42
-629700002862014835,F,22,F23-
2139292283385804452,F,20,F23-
-4182285642902432720,M,24,M23-26
3698760482735560766,M,27,M27-28
-2571888358076179658,M,23,M23-26
-8803174399689555388,M,26,M23-26
9176399441009293499,M,21,M22-
-6540409845184399186,M,29,M29-31
-8492823750014898919,M,21,M22-
-4077444398591805572,M,37,M32-38
6555788368811680286,M,21,M22-
6229190287243977847,M,31,M29-31
-5643733953710845744,M,25,M23-26
8613469012854924323,F,57,F43+
-4315365093984202461,F,35,F33-42
-5541174540162696465,F,35,F33-42
-1435912543281505729,F,27,F27-28
8263653087881394449,M,21,M22-
1630085157268715996,F,34,F33-42
-3736561395467112075,M,34,M32-38
9161550688862167721,M,34,M32-38
-446084649803006432,F,34,F33-42
1366560404968632485,M,30,M29-31
-3371744615984893252,M,73,M39+
7123008704998099511,M,22,M22-
4439113920134877097,M,22,M22-
-7468822898582614959,M,47,M39+
-1548669842713562951,F,53,F43+
5023182361940994444,M,23,M23-26
1551393222305216560,M,22,M22-
-5693917338167659353,M,22,M22-
5004258825005012217,M,22,M22-
8282560634354848220,M,22,M22-
6137553677231513543,M,22,M22-
2267250582070938157,F,31,F29-32
7727450324825808476,F,28,F27-28
6406092046698342984,M,21,M22-
2944573463986372133,M,21,M22-
4074173757629956109,M,21,M22-
6977445953666909229,F,33,F33-42
2486389679064748150,M,27,M27-28
316150971896217227,M,44,M39+
9218691861856498625,M,44,M39+
-3911176893411683812,M,43,M39+
-7537730322939790803,F,31,F29-32
-2366672371206221300,M,21,M22-
6094346297677343822,F,37,F33-42
-1205439817028982112,M,27,M27-28
-2149763371625305177,M,23,M23-26
-1242447427311354350,M,34,M32-38
-3165545806409264192,M,31,M29-31
8166760792069576339,M,31,M29-31
-7902422412295713410,F,33,F33-42
-8276921354134461320,M,27,M27-28
4245652808777291199,M,51,M39+
782090532443233284,M,20,M22-
5892360412601154957,M,20,M22-
-8262918397044433995,F,54,F43+
7048737010469718234,M,21,M22-
1290090985658375659,M,28,M27-28
6962172346975985576,M,20,M22-
8189362330520547568,M,38,M32-38
-322494407928007976,F,20,F23-
3518956389786689085,M,22,M22-
4806548365048970739,F,23,F23-
8719365633726201361,M,28,M27-28
-6903055268962442806,M,25,M23-26
-8443983202412007123,M,25,M23-26
-2351760739866812772,F,27,F27-28
-3695487299346018557,F,28,F27-28
-4774758924883304823,F,51,F43+
-3486382027779199215,M,26,M23-26
8747106647762651713,M,26,M23-26
7571882819087294502,M,27,M27-28
372138985697603985,M,27,M27-28
-5536430885836772517,F,20,F23-
1940210151934536425,F,25,F24-26
5146534329857620962,M,29,M29-31
-3252476279392179630,M,28,M27-28
6189432211844267862,F,33,F33-42
-4687154313435139086,F,40,F33-42
4529197261239100073,M,26,M23-26
1150511925558470362,F,31,F29-32
6080305102430404855,F,31,F29-32
-5231179227905299950,M,39,M39+
6851142912667191141,M,39,M39+
5245333182377318388,M,39,M39+
-7544933623017103159,M,25,M23-26
-6923986189419310777,M,20,M22-
-6013876179595797366,F,28,F27-28
-4932701388989806742,F,47,F43+
-9880976325868200,F,28,F27-28
8073391243036984623,M,28,M27-28
-5496503060909856755,F,41,F33-42
-2125448079544047378,M,27,M27-28
-6892671892152058846,F,53,F43+
3712514477860002856,F,24,F24-26
4756902897960766082,M,23,M23-26
7115891516662701428,M,21,M22-
8568777958817088771,M,23,M23-26
408657966634044522,M,22,M22-
-49245218028184240,M,35,M32-38
-406378522200173293,M,52,M39+
-5358475851113457151,M,38,M32-38
-305576114320528281,M,33,M32-38
-3270945825637635188,M,50,M39+
-3153155396806100943,F,30,F29-32
8685006938569789811,F,27,F27-28
-111333867792321229,F,52,F43+
-81421101025300735,M,24,M23-26
-5198511113150266249,M,39,M39+
-8903658645207406025,F,34,F33-42
8068902940098758582,F,30,F29-32
7703836996689112387,M,21,M22-
3300287414621405827,M,21,M22-
-5397007468735117995,M,21,M22-
5866602675063398599,M,30,M29-31
-6938959956722188450,M,21,M22-
2884046990259790623,M,29,M29-31
-4683507516079789876,F,22,F23-
-350151126936084238,M,23,M23-26
4157703895379700118,F,18,F23-
-6101447594685031196,F,30,F29-32
-2025083958597731370,F,30,F29-32
-4297411024885520041,M,31,M29-31
7144748905824307674,F,23,F23-
8955197851167262395,F,47,F43+
1705858452344351216,M,33,M32-38
3766656371166326126,M,28,M27-28
667442538844587262,M,51,M39+
4176441336994917188,F,21,F23-
-2140316990273906658,F,39,F33-42
-8295165661244106261,F,39,F33-42
4041890060282635212,F,27,F27-28
8243019462631699278,F,24,F24-26
-4654786810235622057,F,30,F29-32
-5702291140673195597,F,24,F24-26
3849458946444855287,M,36,M32-38
485079543735757131,M,45,M39+
-8509753400352659373,F,27,F27-28
