device_id,phone_brand,device_model
2903637436464553003,华为,荣耀畅玩4C
5748776722922363953,三星,Galaxy Note 2
-31361981766080092,小米,红米Note3
-4523656301999314929,OPPO,N1T
324536990929018693,华为,G620-L75
1645466673759181578,小米,note顶配版
-7966347464952350378,三星,Galaxy Note 3
3033120888279040381,小米,红米Note3
390509856169990496,vivo,X5Max+
-2959203136895190274,小米,红米Note3
-4424241238119261036,酷派,S6
-7852820227111473860,华为,Mate 7
-7788013263101649637,华为,B199
5881792808077041171,小米,红米
-384357536806007055,华为,荣耀畅玩4X
-443210124068851906,华为,畅享5
-5056331821235025069,HTC,Desire 820
-6109336182054209468,乐视,超级手机1s
-65195519386138038,华为,荣耀6
4039405046463324960,魅族,魅蓝metal
2911485429355371843,努比亚,Z9 Max
302114265450996116,三星,Galaxy J3
-1491859998761168617,vivo,X5Pro
8245494496705266762,华为,Mate 8
-5039294450731738979,华为,荣耀6 Plus
-229031808643431916,小米,MI 4
4191821383763407380,魅族,MX4 Pro
-3067024630217128403,HTC,Desire 820
3704558750568800243,小米,MI 2
3696959631982827325,vivo,Y33
-6128308825711588655,华为,Y560-CL00
3052695595104913433,华为,荣耀7
-2367581581030322042,三星,Galaxy Grand Neo Plus
3476111058208473827,三星,Galaxy Note 3
8676268420021574329,vivo,Y20T
-3564265416428851183,三星,Galaxy Note 3
5626688497510774984,魅族,魅蓝2
5057250724528409362,小米,红米note
-8384417375985630722,三星,S7898
8487600288174130169,乐视,超级手机1s
-3079962743985197894,华为,Ascend P6
8052735187111776686,华为,荣耀6
-9189759443873396675,酷派,7295
-4522913306974572388,三星,Galaxy S3
5836110589831913298,三星,Galaxy A8
-9119360933209236817,小米,红米2A
6846665899888282383,朵唯,倾城L3
-7612230179797480112,酷派,F2
2616332145033656851,华为,Ascend P8
7609519827047563910,vivo,S12
5980823585948486778,华为,荣耀3X畅玩版
3685065321917678445,酷派,9190l
8934989123023162202,小米,MI 4
8656230746915402577,酷比魔方,TALK 7X四核
8423025049010099147,HTC,Desire 816
2128028176138185865,三星,Galaxy S5
6277892064268364330,乐视,超级手机1s
-570350789654166207,小米,MI 4
6587750950698973076,OPPO,A53
-6936644247255427634,三星,Galaxy Note 3
-3090604742060111001,小米,MI 2
6388536460895554079,小米,红米
6832128838099645465,海信,M20-T
-9167146909920402361,三星,Galaxy A8
-7319252848224435031,酷派,大神Note3
-9075219900799679836,乐视,超级手机Max
4416241251050500106,小米,MI 2S
-6884627156930898841,三星,A820
8620006102694123147,联想 ,Q505T
-8307326203715993164,小米,MI 2A
-4026910123178736606,vivo,Y33
-3109005914808948081,三星,Galaxy S6 Edge
2589383079736595629,小米,MI 2S
7423780942723801937,三星,Galaxy Note 4
1581440685673261612,三星,Galaxy A7
-3875019575067022295,华为,Ascend P8
-11718257194584115,华为,Mate 8
-4019809373256203566,三星,Galaxy Grand DUOS
-173684153613148055,vivo,Y51
-6417625237056306821,三星,S898t
5118553176281112989,华为,荣耀6
-2320144603993540259,小米,MI 3
6226481098870806443,小米,红米1S
641837226216650177,vivo,Y51
-7462194210620559737,小米,红米2
2633778884625515473,小米,MI 2
6482805774530676155,海信,E613M
-104499198172254556,HTC,One M8
-8418368033577732134,OPPO,A31
-2858600544623372154,三星,Galaxy S6
-6195271401624299640,小米,MI 2S
-113978016749290375,三星,Galaxy Trend 3
8328796963442906547,华为,荣耀7
-5659369951172904255,小米,红米note
-1003191529145957924,小米,F103
2365310100075315257,vivo,X6 D
1821493773353856945,小米,MI 3
8067363601676036897,小米,GN706L
-9139566867541476149,魅族,魅蓝NOTE
7957044308842066876,小米,红米Note3
-3127905438135691672,OPPO,A51
8084538708649086743,华为,MediaPad M2-801W
8273597388155270896,vivo,X6 D
-1560545508916290825,小米,红米1S
-257554895001804378,三星,Galaxy Win
-5269577359552010745,魅族,魅蓝2
-7847246211326054979,魅族,MX5
-6007209987963613536,小米,ELIFE S5.5
2556815671214725540,OPPO,R7 Plus
6840019313145224969,三星,Galaxy S6
-2195229813972108478,魅族,魅蓝2
-4922268089374584063,vivo,X6 Plus D
1539365375716843069,魅族,魅蓝Note 2
378707004653626954,酷派,F2
744660620244004511,小米,S7
6207780104389868580,三星,Galaxy Note 3
3814807631331365873,三星,Galaxy S6 Edge+
-725122475816152260,小米,MI 2S
7678374907033253448,vivo,Y13L
5323923672744735704,魅族,MX4 Pro
-1313152893929035611,小米,红米2A
4073360816176723085,华为,荣耀畅玩4X
-4754078211980903886,联想 ,Blade S6
6839760056485430930,小米,MI 4
443785588412169337,小米,MI 2S
8174219036571608553,华为,荣耀7
6350371980313003319,酷派,5892
2306624209310652192,三星,Galaxy S4
-651849772742124780,三星,Galaxy Note 3
2280043505829830374,小米,F303
7865274772549225911,vivo,X6
-1939967188747865359,三星,Galaxy Trend DUOS
375448415443836388,小米,V183
1730954435879139443,华为,荣耀畅玩4C
2961516556974626138,小米,小米note
4980115402853168650,小米,红米2A
2931263262341111326,小米,MI 2S
3253480759774932610,华为,Mate S
-7794302263816058961,小米,红米note
-4497365017717092658,OPPO,Find 5
-4059266574681954817,华为,P8max
2616695594432165694,OPPO,A33
-8111990792936912204,小米,红米note
393101550774095622,三星,S7568
-5368334089386377546,vivo,Y15
-5769223098994221828,华为,G7 Plus
6031280524032364307,三星,Galaxy Note 2
4945484506282090813,小米,红米Note3
-8806941531452092353,华为,荣耀3C
111312631638115120,海信,X8T
6650403607180551253,华为,麦芒4
-9073643908689552866,乐视,超级手机1
-6577589919846175534,OPPO,R3
-6350882532684014160,小米,MI 2S
7031986465977389260,努比亚,Z7 Mini
-7623959691667101582,小米,MI 2S
-8200640260579564739,小米,小米4C
-4411921026864746151,华为,荣耀7
-602693209529860244,华为,G610C
2981401792788409627,华为,G730-L075
4563748706944232576,三星,黄金斗士Note8
-909766755041271936,小米,MI 3
3028243402988081155,小米,红米2
-2915899694655622008,华为,荣耀畅玩4C运动版
-8212724411651673739,HTC,One
189936684875531805,三星,Galaxy Mega 5.8
6720990334753325416,华为,荣耀畅玩4
-8993302213998042055,OPPO,R827T
9035100141433535248,酷派,8198T
-5536947922500354218,三星,Galaxy Tab 2 P3100
4734925416173286250,小米,小米note
2979261166640825475,OPPO,R3
7095261054632068629,小米,红米2A
5939351971552047586,酷派,大神F1
7791413193459162005,中国移动,N1
-4119590759508698583,OPPO,R831T
2018235163712791679,酷派,8021
-1443773538294150726,vivo,X6 D
-3027698508050280304,华硕,飞马
-7814636365755177464,华为,荣耀畅玩4
-5474814309681018382,三星,Galaxy S4
-2271707429389153286,小米,红米Note3
-1021466315253704578,小米,GN151
-9077090442201314081,vivo,X6 D
3659576751608577863,小米,红米1S
4373479884926435258,三星,Galaxy S3
-551756973701915691,华为,荣耀畅玩4
1552089890592639218,小米,红米2A
4626653544154684601,三星,S720
5781090503028122868,三星,Galaxy Note Edge
-6017484118440555652,华为,荣耀6
-4173855398868193697,华为,荣耀6
-2012506060634477097,三星,Galaxy S5
-937916372097114849,OPPO,R7s
5750543997268058301,华为,B199
-4255436744316072868,OPPO,R7
-960885219481296725,vivo,X5M
1472481111814865446,贝尔丰,BF T18
-7635690515871757677,魅族,魅蓝2
5726937033635802876,三星,Galaxy S Plus
3263610306394182418,三星,Galaxy Note
-3786215048395060507,华为,B199
-7516008824380206398,乐视,超级手机1s
3838896888604840957,三星,Galaxy J7
-7056077364385655266,OPPO,1107
3943326419812368205,华为,荣耀畅玩4X
3031722560130993985,小米,红米2A
6253116160644376433,三星,Galaxy Mega 5.8
-2554073800866074395,OPPO,N1T
3328358709544263915,华为,Mate 7
-4640646883458364875,OPPO,R1S
8163899829878184023,酷派,7235
5681955680749310948,三星,A380t
7090137088318936922,小米,红米note
-1885403743270852000,华为,荣耀6 Plus
3700326686986485315,三星,Galaxy Ace 3
-5994074212219326509,小米,MI 2S
3434169155708528466,酷派,8085
-7854785406463637539,小米,红米
8115718076709069667,三星,Galaxy Note 3
-7954587496833848923,小米,红米2A
7005924159651812808,三星,Galaxy Note 2
-4173969739152920181,vivo,X5Pro
-7652741297262679188,三星,Galaxy Ace 3
7192576181964904083,魅族,魅蓝metal
-8006959335509955076,小米,红米2
-3878101744055027230,vivo,Y51
-7802220790636308036,三星,Galaxy S3
-4642662670803482911,小米,MI 4
-4951754157926814039,华为,Mate 8
-7234112967798473976,三星,A850
-2735482080473927461,努比亚,Z9 mini 精英版
-4793342064349088295,联想 ,A880
5909020508990054408,LG,G2
8206594162152773651,小米,小米4C
-1656420811442987391,三星,Galaxy Note 2
7064137653671642682,vivo,X5M
1188699122767708143,小米,小米note
268135149033571748,语信,小辣椒S1
-2846890060959340314,小米,红米
8149452996695010995,OPPO,Find 5
854887329268462025,三星,Galaxy S6 Edge
-4952032504066121249,小米,note顶配版
7869502846534193610,中国移动,N1
5205991665069794158,OPPO,A53
-769438023914778998,华为,P8 Lite
-811030641656751689,OPPO,Find 7
7931777322821768518,OPPO,R7s
6822877393087412885,三星,Galaxy Mega 5.8
-2504180362206088173,vivo,X6 Plus D
9100342442931017962,小米,红米note
4668748018258316104,华为,荣耀畅玩4X
-6460827312546925661,三星,S850t
8916595604089789613,小米,红米
3236364501625592001,OPPO,A53
-1832607447847744596,OPPO,R3
740016378235473070,努比亚,Z9 mini
-1260678581448150897,小米,红米Note3
1461101170060958115,华为,G610S
4222780761667211988,华为,荣耀畅玩5X
8558028240384678954,小米,红米note增强版
-5017219838046517589,乐视,超级手机1s
-6544989864147339918,酷派,8721
-6067339531879250816,小米,S6
2246729257269896984,小米,S6
8165286604370575164,小米,小米4C
426584996985660595,华为,荣耀畅玩4C
-9001741422091822925,三星,Galaxy Note 2
-5596476265757782051,三星,Galaxy S4
4740958825342843195,三星,Galaxy Note 3
-4185875573839539399,小米,红米2
-5431934298344195397,魅族,MX4
3336777654081098194,梦米,P6
5046522972066180527,小米,红米2
3510274986911684246,小米,MI 4
-1072824481770867184,小米,红米2A
-2560003753209310137,三星,A3800d
82373453222890226,OPPO,R7s
-4767316817000535540,vivo,X1ST
-2477885110520893294,摩托罗拉,Moto X Pro
-3135958380462803856,华为,荣耀畅玩4X
-1501979369337182592,三星,Galaxy S4
917902262371342977,魅族,MX4 Pro
-7272499568702314763,三星,Galaxy S4
-1652962820755343789,三星,Galaxy J3
8237353487425635696,三星,Galaxy S4 Mini
7806045756662921323,酷派,7296S
-1636703299751243122,小米,MI 2S
-2237843677600257245,华为,荣耀6
-3008503412485983173,三星,Galaxy Win
2493525885182851808,三星,Galaxy Mega Plus
648294997954123198,三星,Galaxy Note 4
-7793616135346402373,三星,Galaxy Note 3
441087419833753598,小米,MI 3
-5797591273609706639,vivo,Y11
8077674590723995853,华为,荣耀畅玩4C
-4052375902571121347,OPPO,R3
-8213063007899047775,vivo,Y18L
5441476991117366161,三星,Galaxy Win
6794380009933043529,OPPO,A11
6342092965242167362,三星,Galaxy A5
1091236014707959508,vivo,Y13L
-2082920603514799966,中国移动,A1
-5692069310138781704,小米,红米Note2
7831332468620621979,魅族,魅蓝metal
-7651676398666376310,小米,红米Note3
-3817396781807347522,华为,G730-U00
-5353914503653723630,OPPO,R7
-965834144065018066,小米,MI 3
2472343549856416864,三星,Galaxy Win
-5834709781899077029,OPPO,R831S
-5045563685863838469,OPPO,R7s
-323056856884479626,vivo,X6 L
-844281674792413612,小米,红米Note3
6948603024925067362,小米,小米4C
-3161894530633220708,小米,红米
-7785733416256184446,vivo,Y13L
-962891356696431503,三星,Galaxy S4
-7083658686077586696,vivo,Xperia arc S
4053034494642507712,三星,Galaxy Note 2
-4122729014613741606,三星,Galaxy Note 2
-3454148462067719454,华为,荣耀3C
-154595693209826893,华为,Y511-U00
7503114863695538419,华为,G730-U00
313932680081976809,vivo,Xperia P
2846147568848465789,vivo,X5Pro
-4758399185582855949,OPPO,R7 Plus
-6940565213531868880,vivo,X3T
-3278314084472659815,vivo,Y51
-4497296856037215975,华为,Mate 8
3347456285875212300,华为,荣耀7
8066077209132685347,魅族,魅蓝metal
3752862296559146343,华为,Mate 7
-400184227421584384,HTC,One
-5242598221211486530,小米,F103
-1298382257448353427,魅族,MX3
6455479299766123323,华为,荣耀畅玩4
117827456710295479,三星,Galaxy S3
-417228947738081624,华为,荣耀3C
-6172981345905845489,三星,Galaxy Note 2
-1813400729166015058,vivo,X5Max
-7955681021056160663,小米,红米2A
2913128595751910883,vivo,Y51
3447226186318432808,小米,红米Note2
-6547413995873271775,小米,红米note
-799145052789935045,魅族,魅蓝
7344556424000660821,小米,红米Note2
-6445536932026703344,小米,红米Note3
-5695173565823900982,三星,Galaxy Note 2
-262198716696120909,小米,MI 2S
3131168967698507470,三星,S686
8741422693442448238,魅族,魅蓝NOTE
-2446639156982210043,乐视,超级手机1s
-8148473248034805853,小米,红米Note2
-6394209960271201682,酷派,大神Note3
8275068703213709150,三星,S868t
-14145205247429103,三星,A5800-D
-3568586394099798757,vivo,X3T
345005091128222593,三星,Galaxy A5
8846545380317473967,华为,荣耀畅玩5X
6044567666686099656,三星,Galaxy Note 3
7438864601060235650,vivo,Y20T
-4498660396061051285,vivo,X3L
546580604917490299,小米,红米note
1610880488160188860,vivo,X5Pro
-6792319892203206057,vivo,Y11
4552055343383832022,三星,Galaxy Note 3
-253057718629467387,三星,S858t
1148804969624392442,魅族,魅蓝Note 2
-7795568103627965966,三星,Galaxy S6 Edge+
-8794909417186658761,小米,MI 4
-4796895199724342921,小米,红米Note3
5616955540964931453,OPPO,R1
-4945778630258228986,LG,P705
7071737373695300672,三星,Galaxy Note 2
-2368939023632845704,乐视,超级手机1s
8577334484388329590,三星,Galaxy Note 4
4334253083946456452,vivo,X5M
-2336980688605087356,小米,小米4C
5459889298189895515,华为,Mate 8
8692188589590643671,三星,A3800d
4353551049973557953,小米,MI 3
-5270630744621040598,华为,MediaPad M2-803L
8129945523680622279,HTC,Desire 816
978070719682345758,OPPO,R7s
1030267434302889083,小米,MI 4
-80240873414497372,OPPO,R7 Plus
6626598648940589448,魅族,魅蓝metal
-6025499159742694573,三星,Galaxy Win
6450493017180859132,三星,Galaxy Note 3
4931922101802713896,天语,Touch 3
-7545086299351883939,乐视,超级手机1s
-2357042648788068130,华为,荣耀3X畅玩版
3013712464457589895,魅族,魅蓝Note 2
-4201091443230548968,OPPO,R2017
-2952655811331714519,努比亚,Z9 mini
-111368447848214156,华为,荣耀7i
-1535046388695897074,华为,荣耀3C
1634325667092942598,三星,Galaxy Note 2
7992449659068443579,vivo,X6 D
-1660171191776287930,vivo,X3T
8043719672147247078,青葱,metal 标准版
4139082851392997332,朵唯,iSuper S1
-1593195146625201480,小米,红米note
5839645382215722721,三星,Galaxy Grand Neo Plus
6935820189057652679,华为,Mate 7
-5107502054008396741,三星,Galaxy Mega 5.8
-1163775384099683695,魅族,魅蓝2
-1307426908234924080,魅族,魅蓝metal
-2045012497805310550,小米,红米Note2
3663006401157222638,华为,G510
-6878295517168832102,华为,Ascend P7
370256422320656471,三星,S5830I
-9006797391762620116,三星,Galaxy S4
7959976582751060110,小米,红米Note3
-5435889029162542737,vivo,X5Pro
5303231740169626657,小米,红米note
-390590291796461272,联想 ,U960E
-1106814001158871887,OPPO,A31
7025317221036228734,华为,荣耀3X畅玩版
3288045936911121638,乐视,超级手机1s
7083781615352765156,三星,Galaxy S4 Zoom
-7384531965554684941,三星,Galaxy Win
4709680134576355167,OPPO,N1T
-7215154190847350978,小米,红米Note3
-5316355289432525346,华为,荣耀畅玩4X
-7904082888294479801,华为,Mate 8
-294929481918618931,华为,荣耀3X畅玩版
4869179803050408925,华为,G750-T20
-1863990484247683589,vivo,Y27
-4684511523628059680,小米,MI 4
1509091564510287855,vivo,Y27
7242535924807422807,三星,Galaxy J3
-7765499613554946344,小米,小米note
8862898215728324880,小米,红米note
2340642493373184439,小米,小米note
5520700518098976078,小米,MI 2S
7939005709269459281,小米,红米note
239845584577210218,三星,Galaxy Note 3
-3392542373504405268,三星,Galaxy A7
-8186233366760160267,小米,红米Note2
5645970083524124705,三星,Galaxy S4
8903835421533115525,小米,红米Note3
6147467636441216417,华为,荣耀畅玩4C运动版
8758897096423913501,语信,红辣椒
7378417787736625763,酷珀,L8
-4445743945041469044,OPPO,A31
-8043848933499937170,中国移动,A1
5306582063211831964,魅族,MX3
-2841623206597236815,华为,荣耀畅玩4C
4562323015467275992,三星,Galaxy Note 2
-5846288818250659795,vivo,Xperia C
5195970238825550587,OPPO,R831S
-583539052683710527,中国移动,A1
801405593585859213,酷派,8729
5228624207847850639,华为,Y560-CL00
771695657752179986,三星,Galaxy S5
-9202580814092294026,OPPO,R7
-1136983535447782553,酷派,K1
-394074535676490566,华为,Ascend P6
1734254952963133723,LOGO,M2
-3025281787485206073,魅族,魅蓝2
-1060418556246365354,OPPO,R7 Plus
6892894795739874098,三星,Galaxy Mega 5.8
5435517613682152801,vivo,X5M
-56725259985085876,三星,Galaxy Note 2
452824963695627748,OPPO,R831S
-6074442187455281397,语信,小辣椒 5
7423877848254379124,小米,红米note增强版
4221732247156432961,乐视,超级手机1 Pro
-3444781178626781487,小米,红米note
-7059081542575379359,LG,Nexus 5
-8470432484481402256,魅族,魅蓝2
6652039187840062981,华为,Ascend P8
-2847287302682131465,三星,Galaxy Trend 3
-9049739142091768828,魅族,魅蓝NOTE
8576520882817693026,三星,G3609
-2525268807401639415,vivo,Y23L
-5038211333149736922,魅族,魅蓝NOTE
9046387223608811486,奇酷,青春版
